"fecha";"Run Fondo";"serie";"tipo_rentabilidad";"rentabilidad_acumulada"
2023-05-14;"8825";B;"1M";-0.00890612504790489
2023-05-14;"8825";B;"3M";-0.00437743742055019
2023-05-14;"8825";B;"6M";-0.02817493210888322
2023-05-14;"8825";B;"1Y";-0.0044227660996908336
2023-05-14;"8825";B;YTD;-0.015207840053557353
2023-05-14;"8825";H;"1M";-0.008743347432160098
2023-05-14;"8825";H;"3M";-0.0038919384162069415
2023-05-14;"8825";H;"6M";-0.027211128447327315
2023-05-14;"8825";H;"1Y";-0.0024297864511730882
2023-05-14;"8825";H;YTD;-0.014479306963242955
2023-05-14;"8825";K;"1M";-0.008342156719872929
2023-05-14;"8825";K;"3M";-0.0026961420266115033
2023-05-14;"8825";K;"6M";-0.02483443019468401
2023-05-14;"8825";K;"1Y";0.0024902303832636807
2023-05-14;"8825";K;YTD;-0.01268406091431662
2023-05-14;"8825";P;"1M";-0.008743514108045303
2023-05-14;"8825";P;"3M";-0.0038922011685444957
2023-05-14;"8825";P;"6M";-0.027211454510932098
2023-05-14;"8825";P;"1Y";-0.002430122583969907
2023-05-14;"8825";P;YTD;-0.01447967797764349
2023-05-14;"8826";B;"1M";-0.007699311331162417
2023-05-14;"8826";B;"3M";0.0013526264557199852
2023-05-14;"8826";B;"6M";-0.013872883395379287
2023-05-14;"8826";B;"1Y";0.01776177611104046
2023-05-14;"8826";B;YTD;-0.00985361311386812
2023-05-14;"8826";H;"1M";-0.007536392300874661
2023-05-14;"8826";H;"3M";0.0018404840011021495
2023-05-14;"8826";H;"6M";-0.012895054579076803
2023-05-14;"8826";H;"1Y";0.01979850352135215
2023-05-14;"8826";H;YTD;-0.009121353427172019
2023-05-14;"8826";K;"1M";-0.007103968466510513
2023-05-14;"8826";K;"3M";0.0031365499064306412
2023-05-14;"8826";K;"6M";-0.010296786260386215
2023-05-14;"8826";K;"1Y";0.025218901429126195
2023-05-14;"8826";K;YTD;-0.007176543723261264
2023-05-14;"8826";P;"1M";-0.007536405116966072
2023-05-14;"8826";P;"3M";0.0018411345643745136
2023-05-14;"8826";P;"6M";-0.0128950071112931
2023-05-14;"8826";P;"1Y";0.01979829864737348
2023-05-14;"8826";P;YTD;-0.009121226748742606
2023-05-14;"8845";APV;"1M";-0.007123168164069882
2023-05-14;"8845";APV;"3M";0.010991260552994708
2023-05-14;"8845";APV;"6M";-0.003363917792719273
2023-05-14;"8845";APV;"1Y";0.03444298053434092
2023-05-14;"8845";APV;YTD;0.002137398196440765
2023-05-14;"8845";G;"1M";-0.00687823166178847
2023-05-14;"8845";G;"3M";0.011535756183997048
2023-05-14;"8845";G;"6M";-0.0024500656979992153
2023-05-14;"8845";G;"1Y";0.03617478824450138
2023-05-14;"8845";G;YTD;0.002866665765588694
2023-05-14;"8911";APV;"1M";-0.005228028403764573
2023-05-14;"8911";APV;"3M";0.012379201600658751
2023-05-14;"8911";APV;"6M";-0.0038886261495054697
2023-05-14;"8911";APV;"1Y";0.041245727825459655
2023-05-14;"8911";APV;YTD;0.009065696295454506
2023-05-14;"8992";APV;"1M";-0.011752390787979072
2023-05-14;"8992";APV;"3M";0.002696434107002821
2023-05-14;"8992";APV;"6M";-0.047379536915751475
2023-05-14;"8992";APV;"1Y";-0.028447249694443677
2023-05-14;"8992";APV;YTD;-0.019821377502480253
2023-05-14;"8992";APV2;"1M";-0.011264883569489514
2023-05-14;"8992";APV2;"3M";0.004164413875136885
2023-05-14;"8992";APV2;"6M";-0.044540802987312
2023-05-14;"8992";APV2;"1Y";-0.022600259683300483
2023-05-14;"8992";APV2;YTD;-0.01764352578471795
2023-05-14;"8992";S-APV;"1M";-0.011346153451528673
2023-05-14;"8992";S-APV;"3M";0.0039197784222739784
2023-05-14;"8992";S-APV;"6M";-0.04501412972219876
2023-05-14;"8992";S-APV;"1Y";-0.023576754367696573
2023-05-14;"8992";S-APV;YTD;-0.018006793291840295
2023-05-14;"9006";APV;"1M";-0.009862210935087656
2023-05-14;"9006";APV;"3M";0.004610412178729373
2023-05-14;"9006";APV;"6M";-0.0096014689685463
2023-05-14;"9006";APV;"1Y";0.04517891935926466
2023-05-14;"9006";APV;YTD;-0.0020228902561459927
2023-05-14;"9043";B;"1M";-0.009575502912157696
2023-05-14;"9043";B;"3M";0.0049458203805647916
2023-05-14;"9043";B;"6M";-0.022117064693519595
2023-05-14;"9043";B;"1Y";0.012201342124818604
2023-05-14;"9043";B;YTD;-0.010019432700942521
2023-05-14;"9043";BPLUS;"1M";-0.009046313382278348
2023-05-14;"9043";BPLUS;"3M";0.006540102766930955
2023-05-14;"9043";BPLUS;"6M";-0.01895972350281805
2023-05-14;"9043";BPLUS;"1Y";0.018801641672493874
2023-05-14;"9043";BPLUS;YTD;-0.007636336717124048
2023-05-14;"9062";APV;"1M";-0.011461433547234723
2023-05-14;"9062";APV;"3M";0.0033700576109054747
2023-05-14;"9062";APV;"6M";-0.024124278187818926
2023-05-14;"9062";APV;"1Y";0.026632483170879517
2023-05-14;"9062";APV;YTD;-0.0064568218582474746
2023-05-14;"9062";APV-AP;"1M";-0.01120943801636709
2023-05-14;"9062";APV-AP;"3M";0.004128842644590458
2023-05-14;"9062";APV-AP;"6M";-0.022622880952569147
2023-05-14;"9062";APV-AP;"1Y";0.029820037284264744
2023-05-14;"9062";APV-AP;YTD;-0.005316906127868393
2023-05-14;"9190";APV;"1M";-0.007848192275935584
2023-05-14;"9190";APV;"3M";0.0064279173258730005
2023-05-14;"9190";APV;"6M";0.009702290125604973
2023-05-14;"9190";APV;"1Y";0.02367776940381039
2023-05-14;"9190";APV;YTD;0.006234472371064115
2023-05-14;"9429";APV;"1M";-0.008731423139537009
2023-05-14;"9429";APV;"3M";0.0038634532050030312
2023-05-14;"9429";APV;"6M";0.003878013422946358
2023-05-14;"9429";APV;"1Y";0.015642975491581
2023-05-14;"9429";APV;YTD;0.0035425584565567103
2023-05-14;"9431";APV;"1M";-0.010286432948234281
2023-05-14;"9431";APV;"3M";-0.0005632454710401
2023-05-14;"9431";APV;"6M";-0.014140159863828439
2023-05-14;"9431";APV;"1Y";0.0003877345327823
2023-05-14;"9431";APV;YTD;-0.0009957702565173
2023-05-14;"9577";W-APV;"1M";-0.001053451898857416
2023-05-14;"9577";W-APV;"3M";0.007437242067342975
2023-05-14;"9577";W-APV;"6M";-0.01329233204173308
2023-05-14;"9577";W-APV;"1Y";0.03464509364128765
2023-05-14;"9577";W-APV;YTD;-0.005841299236004738
2023-05-14;"9594";B;"1M";-0.008865618863717728
2023-05-14;"9594";B;"3M";-0.0002945498737569
2023-05-14;"9594";B;"6M";-0.015216352125112409
2023-05-14;"9594";B;"1Y";0.01531025748957826
2023-05-14;"9594";B;YTD;-0.003492258188580344
2023-05-14;"9594";H;"1M";-0.00862144948861665
2023-05-14;"9594";H;"3M";0.000436848843304
2023-05-14;"9594";H;"6M";-0.013750165994431018
2023-05-14;"9594";H;"1Y";0.01836139616983168
2023-05-14;"9594";H;YTD;-0.0023860252522672765
2023-05-14;"9594";K;"1M";-0.008050626629405588
2023-05-14;"9594";K;"3M";0.002145841153943673
2023-05-14;"9594";K;"6M";-0.010320798030127531
2023-05-14;"9594";K;"1Y";0.0255146981452965
2023-05-14;"9594";K;YTD;0.000200033285281
2023-05-14;"9594";P;"1M";-0.008621193916590109
2023-05-14;"9594";P;"3M";0.0004368328788689
2023-05-14;"9594";P;"6M";-0.013750439263658154
2023-05-14;"9594";P;"1Y";0.018360475714781055
2023-05-14;"9594";P;YTD;-0.002386206278031655
2023-05-14;"9646";APV;"1M";-0.005362258534983511
2023-05-14;"9646";APV;"3M";0.013681788227632774
2023-05-14;"9646";APV;"6M";-0.003239580811733922
2023-05-14;"9646";APV;"1Y";0.043443887826131844
2023-05-14;"9646";APV;YTD;0.0071018012413985865
2023-05-15;"8032";APV;"1M";-0.007024001756884335
2023-05-15;"8032";APV;"3M";0.0010983790017808914
2023-05-15;"8032";APV;"6M";-0.03922059802406164
2023-05-15;"8032";APV;"1Y";-0.009479978410341872
2023-05-15;"8032";APV;YTD;-0.01790306422776866
2023-05-15;"8032";D;"1M";-0.007839644697782866
2023-05-15;"8032";D;"3M";-0.0013396712296196434
2023-05-15;"8032";D;"6M";-0.04397323501784356
2023-05-15;"8032";D;"1Y";-0.01933552606297917
2023-05-15;"8032";D;YTD;-0.021555526800533187
2023-05-15;"8032";E;"1M";0.0
2023-05-15;"8032";E;"3M";0.0
2023-05-15;"8032";E;"6M";0.0
2023-05-15;"8032";E;"1Y";0.0
2023-05-15;"8032";E;YTD;0.0
2023-05-15;"8032";G;"1M";-0.007023871742646737
2023-05-15;"8032";G;"3M";0.0010983708398253356
2023-05-15;"8032";G;"6M";-0.03922056293578158
2023-05-15;"8032";G;"1Y";-0.009479654495667011
2023-05-15;"8032";G;YTD;-0.01790300054555327
2023-05-15;"8116";APV;"1M";-0.01302191327545521
2023-05-15;"8116";APV;"3M";0.0027255837629645008
2023-05-15;"8116";APV;"6M";-0.020329154476089295
2023-05-15;"8116";APV;"1Y";0.03697466354843382
2023-05-15;"8116";APV;YTD;-0.0048584908607951505
2023-05-15;"8245";APV;"1M";-0.006902708515349021
2023-05-15;"8245";APV;"3M";-0.004168376908900595
2023-05-15;"8245";APV;"6M";-0.023045302502229914
2023-05-15;"8245";APV;"1Y";0.016732357624178684
2023-05-15;"8245";APV;YTD;-0.01165470981960981
2023-05-15;"8251";B;"1M";-0.009185558498694624
2023-05-15;"8251";B;"3M";-0.0033455762012526424
2023-05-15;"8251";B;"6M";-0.023407745281656345
2023-05-15;"8251";B;"1Y";0.018708633786161277
2023-05-15;"8251";B;YTD;-0.021657646628607585
2023-05-15;"8251";H;"1M";-0.009022800990890145
2023-05-15;"8251";H;"3M";-0.0028597493330525525
2023-05-15;"8251";H;"6M";-0.02243907289606273
2023-05-15;"8251";H;"1Y";0.020748103263279916
2023-05-15;"8251";H;YTD;-0.02092869783176521
2023-05-15;"8251";K;"1M";-0.00859106178930158
2023-05-15;"8251";K;"3M";-0.0015702021944498101
2023-05-15;"8251";K;"6M";-0.01986620349909274
2023-05-15;"8251";K;"1Y";0.026172046504146396
2023-05-15;"8251";K;YTD;-0.018993051196215416
2023-05-15;"8251";P;"1M";-0.00902289086346475
2023-05-15;"8251";P;"3M";-0.0028596052476909106
2023-05-15;"8251";P;"6M";-0.022438716624937904
2023-05-15;"8251";P;"1Y";0.020748550074212835
2023-05-15;"8251";P;YTD;-0.020928452621854388
2023-05-15;"8336";I-APV;"1M";-0.00727018464623419
2023-05-15;"8336";I-APV;"3M";0.009090380470199388
2023-05-15;"8336";I-APV;"6M";-0.0294319919720184
2023-05-15;"8336";I-APV;"1Y";0.016542202508258663
2023-05-15;"8336";I-APV;YTD;-0.013390733330753801
2023-05-15;"8576";APV;"1M";-0.0187403494317796
2023-05-15;"8576";APV;"3M";-0.005029738424979779
2023-05-15;"8576";APV;"6M";-0.04517134194074035
2023-05-15;"8576";APV;"1Y";0.011453538106559469
2023-05-15;"8576";APV;YTD;-0.022348289020502343
2023-05-15;"8578";APV;"1M";-0.011245780410356954
2023-05-15;"8578";APV;"3M";0.01591188337249072
2023-05-15;"8578";APV;"6M";-0.014244340009714418
2023-05-15;"8578";APV;"1Y";0.07054783918680196
2023-05-15;"8578";APV;YTD;-0.008217785725404436
2023-05-15;"8639";APV;"1M";-0.014539063991512613
2023-05-15;"8639";APV;"3M";-0.005584938914599213
2023-05-15;"8639";APV;"6M";-0.02205560569693077
2023-05-15;"8639";APV;"1Y";0.01786987509221949
2023-05-15;"8639";APV;YTD;-0.013461630946985936
2023-05-15;"8687";APV;"1M";-0.007094227213706006
2023-05-15;"8687";APV;"3M";-0.0011668958861603684
2023-05-15;"8687";APV;"6M";-0.0448735364086309
2023-05-15;"8687";APV;"1Y";-0.023412016108092848
2023-05-15;"8687";APV;YTD;-0.020309255609290866
2023-05-15;"8687";D;"1M";-0.008007807667059774
2023-05-15;"8687";D;"3M";-0.003891139172621072
2023-05-15;"8687";D;"6M";-0.05016396748513785
2023-05-15;"8687";D;"1Y";-0.03428954389776939
2023-05-15;"8687";D;YTD;-0.024389272985849253
2023-05-15;"8687";G;"1M";-0.007094046240593066
2023-05-15;"8687";G;"3M";-0.001166869790649061
2023-05-15;"8687";G;"6M";-0.044873747487527926
2023-05-15;"8687";G;"1Y";-0.023412293918184668
2023-05-15;"8687";G;YTD;-0.020309321412747994
2023-05-15;"8695";W-APV;"1M";-0.008878069608254435
2023-05-15;"8695";W-APV;"3M";0.012267720371869295
2023-05-15;"8695";W-APV;"6M";-0.01937652805151835
2023-05-15;"8695";W-APV;"1Y";0.044018797158491774
2023-05-15;"8695";W-APV;YTD;-0.010342411784570071
2023-05-15;"8774";C;"1M";-0.011008149128777567
2023-05-15;"8774";C;"3M";0.014627042101520438
2023-05-15;"8774";C;"6M";-0.012590125704047384
2023-05-15;"8774";C;"1Y";0.06234350270301103
2023-05-15;"8774";C;YTD;-0.00144839064365343
2023-05-15;"8774";D;"1M";-0.010845550660744219
2023-05-15;"8774";D;"3M";0.015121992667902262
2023-05-15;"8774";D;"6M";-0.011610270153155744
2023-05-15;"8774";D;"1Y";0.06447040112983449
2023-05-15;"8774";D;YTD;-0.0007038941122528
2023-05-15;"8825";B;"1M";-0.010673437721139156
2023-05-15;"8825";B;"3M";-0.004772850172628407
2023-05-15;"8825";B;"6M";-0.03269074555711693
2023-05-15;"8825";B;"1Y";-0.006185313169518758
2023-05-15;"8825";B;YTD;-0.016839539922790636
2023-05-15;"8825";H;"1M";-0.010510877066550295
2023-05-15;"8825";H;"3M";-0.004287515860419866
2023-05-15;"8825";H;"6M";-0.031731378217030204
2023-05-15;"8825";H;"1Y";-0.004195810490763119
2023-05-15;"8825";H;YTD;-0.016106779079636646
2023-05-15;"8825";K;"1M";-0.01011040275648667
2023-05-15;"8825";K;"3M";-0.003092223895641677
2023-05-15;"8825";K;"6M";-0.029365741289207548
2023-05-15;"8825";K;"1Y";0.0007155110803254
2023-05-15;"8825";K;YTD;-0.014301238294102014
2023-05-15;"8825";P;"1M";-0.010511027483087299
2023-05-15;"8825";P;"3M";-0.004287747197829317
2023-05-15;"8825";P;"6M";-0.03173164591601785
2023-05-15;"8825";P;"1Y";-0.004196172395847908
2023-05-15;"8825";P;YTD;-0.016107154063745077
2023-05-15;"8826";B;"1M";-0.009754448276296568
2023-05-15;"8826";B;"3M";0.0010339635519598378
2023-05-15;"8826";B;"6M";-0.019910447570258394
2023-05-15;"8826";B;"1Y";0.015676144812547532
2023-05-15;"8826";B;YTD;-0.011751640699029453
2023-05-15;"8826";H;"1M";-0.009591866617849165
2023-05-15;"8826";H;"3M";0.0015216411181249168
2023-05-15;"8826";H;"6M";-0.018938581912223973
2023-05-15;"8826";H;"1Y";0.017708693476382376
2023-05-15;"8826";H;YTD;-0.011015365042323921
2023-05-15;"8826";K;"1M";-0.00916028416820025
2023-05-15;"8826";K;"3M";0.0028173546016945217
2023-05-15;"8826";K;"6M";-0.01635622555191374
2023-05-15;"8826";K;"1Y";0.02311797337667798
2023-05-15;"8826";K;YTD;-0.009059883495405097
2023-05-15;"8826";P;"1M";-0.00959186277475832
2023-05-15;"8826";P;"3M";0.0015222525619980054
2023-05-15;"8826";P;"6M";-0.01893855843033254
2023-05-15;"8826";P;"1Y";0.017708410651037232
2023-05-15;"8826";P;YTD;-0.01101524820010713
2023-05-15;"8845";APV;"1M";-0.00835216729442001
2023-05-15;"8845";APV;"3M";0.009356803185737395
2023-05-15;"8845";APV;"6M";-0.008727389676653097
2023-05-15;"8845";APV;"1Y";0.03312611370608476
2023-05-15;"8845";APV;YTD;0.001056810999314317
2023-05-15;"8845";G;"1M";-0.008107575026688352
2023-05-15;"8845";G;"3M";0.009904570866346551
2023-05-15;"8845";G;"6M";-0.007814417343642188
2023-05-15;"8845";G;"1Y";0.034859914718304186
2023-05-15;"8845";G;YTD;0.001793499179444824
2023-05-15;"8911";APV;"1M";-0.007951700486580227
2023-05-15;"8911";APV;"3M";0.008233291099627005
2023-05-15;"8911";APV;"6M";-0.006619661020200618
2023-05-15;"8911";APV;"1Y";0.03838535783955854
2023-05-15;"8911";APV;YTD;0.006469647579895987
2023-05-15;"8992";APV;"1M";-0.010664771823486796
2023-05-15;"8992";APV;"3M";0.0017784294819085389
2023-05-15;"8992";APV;"6M";-0.04721598018125106
2023-05-15;"8992";APV;"1Y";-0.027383679810747297
2023-05-15;"8992";APV;YTD;-0.01872539788807248
2023-05-15;"8992";APV2;"1M";-0.010176806747995926
2023-05-15;"8992";APV2;"3M";0.0032449882808902597
2023-05-15;"8992";APV2;"6M";-0.044376817068896734
2023-05-15;"8992";APV2;"1Y";-0.021530364599749885
2023-05-15;"8992";APV2;YTD;-0.016528998995319233
2023-05-15;"8992";S-APV;"1M";-0.010258085074292933
2023-05-15;"8992";S-APV;"3M";0.00300062460797923
2023-05-15;"8992";S-APV;"6M";-0.044850161600136995
2023-05-15;"8992";S-APV;"1Y";-0.022507815876756876
2023-05-15;"8992";S-APV;YTD;-0.016895317803570564
2023-05-15;"9006";APV;"1M";-0.010301007232057402
2023-05-15;"9006";APV;"3M";0.004766074545219379
2023-05-15;"9006";APV;"6M";-0.014422336923540668
2023-05-15;"9006";APV;"1Y";0.04475512402168946
2023-05-15;"9006";APV;YTD;-0.0022815362587575994
2023-05-15;"9043";B;"1M";-0.011821840539569695
2023-05-15;"9043";B;"3M";0.0025188470090118376
2023-05-15;"9043";B;"6M";-0.026775371857206354
2023-05-15;"9043";B;"1Y";0.009924421652040438
2023-05-15;"9043";B;YTD;-0.012099015513671874
2023-05-15;"9043";BPLUS;"1M";-0.01129385267788996
2023-05-15;"9043";BPLUS;"3M";0.004109276703862408
2023-05-15;"9043";BPLUS;"6M";-0.023633064755682498
2023-05-15;"9043";BPLUS;"1Y";0.016509824411354845
2023-05-15;"9043";BPLUS;YTD;-0.009703307296205277
2023-05-15;"9062";APV;"1M";-0.013817812904046933
2023-05-15;"9062";APV;"3M";-0.0016049810963019162
2023-05-15;"9062";APV;"6M";-0.02875734508931549
2023-05-15;"9062";APV;"1Y";0.024114887208005698
2023-05-15;"9062";APV;YTD;-0.008715796561040157
2023-05-15;"9062";APV-AP;"1M";-0.013566517066234463
2023-05-15;"9062";APV-AP;"3M";-0.0008499905014754
2023-05-15;"9062";APV-AP;"6M";-0.02726313652824819
2023-05-15;"9062";APV-AP;"1Y";0.027294575855917325
2023-05-15;"9062";APV-AP;YTD;-0.007570109639136513
2023-05-15;"9190";APV;"1M";-0.008288947219926679
2023-05-15;"9190";APV;"3M";0.006044771753749512
2023-05-15;"9190";APV;"6M";0.0050036205089691865
2023-05-15;"9190";APV;"1Y";0.02327317057252709
2023-05-15;"9190";APV;YTD;0.005967270968631366
2023-05-15;"9429";APV;"1M";-0.00911666869945682
2023-05-15;"9429";APV;"3M";0.003790093954927576
2023-05-15;"9429";APV;"6M";-0.0007343848966062
2023-05-15;"9429";APV;"1Y";0.015289940438952376
2023-05-15;"9429";APV;YTD;0.0033119178717209152
2023-05-15;"9431";APV;"1M";-0.010019596391658947
2023-05-15;"9431";APV;"3M";-0.0014060563465276843
2023-05-15;"9431";APV;"6M";-0.01612207132961818
2023-05-15;"9431";APV;"1Y";0.0006866882732932
2023-05-15;"9431";APV;YTD;-0.0006694889058587
2023-05-15;"9577";W-APV;"1M";-0.005944776775152927
2023-05-15;"9577";W-APV;"3M";0.0037231419644720987
2023-05-15;"9577";W-APV;"6M";-0.021249183636537605
2023-05-15;"9577";W-APV;"1Y";0.029578971440570756
2023-05-15;"9577";W-APV;YTD;-0.010709180498796989
2023-05-15;"9594";B;"1M";-0.010651246611141474
2023-05-15;"9594";B;"3M";-0.0014097552749005038
2023-05-15;"9594";B;"6M";-0.019196401252468243
2023-05-15;"9594";B;"1Y";0.013452318327932478
2023-05-15;"9594";B;YTD;-0.005184523997637469
2023-05-15;"9594";H;"1M";-0.010407485542281325
2023-05-15;"9594";H;"3M";-0.0006791468756504
2023-05-15;"9594";H;"6M";-0.017736155613665705
2023-05-15;"9594";H;"1Y";0.016497912704976248
2023-05-15;"9594";H;YTD;-0.004071953020170493
2023-05-15;"9594";K;"1M";-0.009837736935430441
2023-05-15;"9594";K;"3M";0.001027897507503761
2023-05-15;"9594";K;"6M";-0.014320631316977583
2023-05-15;"9594";K;"1Y";0.02363806240915811
2023-05-15;"9594";K;YTD;-0.0014711451181994573
2023-05-15;"9594";P;"1M";-0.010407170839964452
2023-05-15;"9594";P;"3M";-0.0006792214892584
2023-05-15;"9594";P;"6M";-0.017736370282510516
2023-05-15;"9594";P;"1Y";0.016496996683975418
2023-05-15;"9594";P;YTD;-0.004072131260335676
2023-05-15;"9646";APV;"1M";-0.007347342780203436
2023-05-15;"9646";APV;"3M";0.010796990590676181
2023-05-15;"9646";APV;"6M";-0.006513978489121719
2023-05-15;"9646";APV;"1Y";0.04135593500554613
2023-05-15;"9646";APV;YTD;0.005280281818089483
2023-05-16;"8032";APV;"1M";-0.003557604157984895
2023-05-16;"8032";APV;"3M";0.0033065951420960804
2023-05-16;"8032";APV;"6M";-0.03718108531097575
2023-05-16;"8032";APV;"1Y";-0.004607399476292073
2023-05-16;"8032";APV;YTD;-0.01428683099069683
2023-05-16;"8032";D;"1M";-0.00437608808268275
2023-05-16;"8032";D;"3M";0.000863173223185
2023-05-16;"8032";D;"6M";-0.041943757164101036
2023-05-16;"8032";D;"1Y";-0.014511409572366296
2023-05-16;"8032";D;YTD;-0.017979631183948297
2023-05-16;"8032";E;"1M";0.0
2023-05-16;"8032";E;"3M";0.0
2023-05-16;"8032";E;"6M";0.0
2023-05-16;"8032";E;"1Y";0.0
2023-05-16;"8032";E;YTD;0.0
2023-05-16;"8032";G;"1M";-0.0035574541586077535
2023-05-16;"8032";G;"3M";0.003306591076019272
2023-05-16;"8032";G;"6M";-0.0371810337688786
2023-05-16;"8032";G;"1Y";-0.004607072847478633
2023-05-16;"8032";G;YTD;-0.014286743044189198
2023-05-16;"8116";APV;"1M";-0.009747836044411096
2023-05-16;"8116";APV;"3M";0.005660012494711486
2023-05-16;"8116";APV;"6M";-0.015137959747150709
2023-05-16;"8116";APV;"1Y";0.04056156127064536
2023-05-16;"8116";APV;YTD;-0.0014218893054591675
2023-05-16;"8245";APV;"1M";-0.004006916206758859
2023-05-16;"8245";APV;"3M";-0.0021557191109813356
2023-05-16;"8245";APV;"6M";-0.02166969266098162
2023-05-16;"8245";APV;"1Y";0.018141475593960177
2023-05-16;"8245";APV;YTD;-0.008672245832560876
2023-05-16;"8251";B;"1M";-0.005863146464468505
2023-05-16;"8251";B;"3M";-0.0009642853059336
2023-05-16;"8251";B;"6M";-0.022807581321258374
2023-05-16;"8251";B;"1Y";0.02269570710530755
2023-05-16;"8251";B;YTD;-0.01819436867313662
2023-05-16;"8251";H;"1M";-0.005699830382342674
2023-05-16;"8251";H;"3M";-0.0004772809549614
2023-05-16;"8251";H;"6M";-0.02183834718064337
2023-05-16;"8251";H;"1Y";0.024743178542418143
2023-05-16;"8251";H;YTD;-0.01745747612405113
2023-05-16;"8251";K;"1M";-0.005266627442522487
2023-05-16;"8251";K;"3M";0.0008153846980132
2023-05-16;"8251";K;"6M";-0.019263887760523124
2023-05-16;"8251";K;"1Y";0.03018840885627494
2023-05-16;"8251";K;YTD;-0.015500638263269528
2023-05-16;"8251";P;"1M";-0.005699950197503689
2023-05-16;"8251";P;"3M";-0.0004771426135979
2023-05-16;"8251";P;"6M";-0.02183801997178214
2023-05-16;"8251";P;"1Y";0.024743613972416867
2023-05-16;"8251";P;YTD;-0.01745722354693513
2023-05-16;"8336";I-APV;"1M";-0.002101567124421222
2023-05-16;"8336";I-APV;"3M";0.012561911959523053
2023-05-16;"8336";I-APV;"6M";-0.02674345083406804
2023-05-16;"8336";I-APV;"1Y";0.022177233414493847
2023-05-16;"8336";I-APV;YTD;-0.008129342814552909
2023-05-16;"8576";APV;"1M";-0.012490538896057668
2023-05-16;"8576";APV;"3M";0.0000800371074539
2023-05-16;"8576";APV;"6M";-0.038973777721367564
2023-05-16;"8576";APV;"1Y";0.01802873997259158
2023-05-16;"8576";APV;YTD;-0.016046516496875163
2023-05-16;"8578";APV;"1M";-0.007450047632312939
2023-05-16;"8578";APV;"3M";0.019525374310703336
2023-05-16;"8578";APV;"6M";-0.012102725210576537
2023-05-16;"8578";APV;"1Y";0.07416878261003435
2023-05-16;"8578";APV;YTD;-0.004227469490542868
2023-05-16;"8639";APV;"1M";-0.0077178436715488186
2023-05-16;"8639";APV;"3M";-0.0006374532133875
2023-05-16;"8639";APV;"6M";-0.016144675293623734
2023-05-16;"8639";APV;"1Y";0.025376977078713114
2023-05-16;"8639";APV;YTD;-0.006518210885733344
2023-05-16;"8687";APV;"1M";-0.0030690171502915087
2023-05-16;"8687";APV;"3M";0.0015895118397546426
2023-05-16;"8687";APV;"6M";-0.041248071955414356
2023-05-16;"8687";APV;"1Y";-0.018717848462178277
2023-05-16;"8687";APV;YTD;-0.01619750452429558
2023-05-16;"8687";D;"1M";-0.0039862994850445865
2023-05-16;"8687";D;"3M";-0.0011422750506037138
2023-05-16;"8687";D;"6M";-0.04655857168531752
2023-05-16;"8687";D;"1Y";-0.029647685251095734
2023-05-16;"8687";D;YTD;-0.020324715331754506
2023-05-16;"8687";G;"1M";-0.003068804830088534
2023-05-16;"8687";G;"3M";0.0015895911138887886
2023-05-16;"8687";G;"6M";-0.04124825860069381
2023-05-16;"8687";G;"1Y";-0.01871811006944568
2023-05-16;"8687";G;YTD;-0.016197542790484576
2023-05-16;"8695";W-APV;"1M";-0.005743685735694282
2023-05-16;"8695";W-APV;"3M";0.01348350625026673
2023-05-16;"8695";W-APV;"6M";-0.017711326966642904
2023-05-16;"8695";W-APV;"1Y";0.0462963425978109
2023-05-16;"8695";W-APV;YTD;-0.007039821131579527
2023-05-16;"8774";C;"1M";-0.011138733592611083
2023-05-16;"8774";C;"3M";0.014943893584173251
2023-05-16;"8774";C;"6M";-0.011998491832581504
2023-05-16;"8774";C;"1Y";0.06068443801898926
2023-05-16;"8774";C;YTD;-0.0014308403439422523
2023-05-16;"8774";D;"1M";-0.01097616163136983
2023-05-16;"8774";D;"3M";0.01543893601433699
2023-05-16;"8774";D;"6M";-0.011018070176291861
2023-05-16;"8774";D;"1Y";0.0628079923423035
2023-05-16;"8774";D;YTD;-0.000680901190779
2023-05-16;"8825";B;"1M";-0.004642024859714766
2023-05-16;"8825";B;"3M";-0.0001236964434875
2023-05-16;"8825";B;"6M";-0.028087120611222538
2023-05-16;"8825";B;"1Y";-0.0005720155954028
2023-05-16;"8825";B;YTD;-0.01072045716558756
2023-05-16;"8825";H;"1M";-0.004478451031321384
2023-05-16;"8825";H;"3M";0.0003639016041452
2023-05-16;"8825";H;"6M";-0.02712319377962158
2023-05-16;"8825";H;"1Y";0.001428727103209182
2023-05-16;"8825";H;YTD;-0.009977720617201813
2023-05-16;"8825";K;"1M";-0.004075510645333291
2023-05-16;"8825";K;"3M";0.00156482297408167
2023-05-16;"8825";K;"6M";-0.024746262068541136
2023-05-16;"8825";K;"1Y";0.00636785279338925
2023-05-16;"8825";K;YTD;-0.008147495567486951
2023-05-16;"8825";P;"1M";-0.0044784937208020015
2023-05-16;"8825";P;"3M";0.0003637224194115
2023-05-16;"8825";P;"6M";-0.02712339346715642
2023-05-16;"8825";P;"1Y";0.001428452912776157
2023-05-16;"8825";P;YTD;-0.009978037070880519
2023-05-16;"8826";B;"1M";-0.005898812931312447
2023-05-16;"8826";B;"3M";0.004206876878456445
2023-05-16;"8826";B;"6M";-0.017921921015448095
2023-05-16;"8826";B;"1Y";0.019667990059756946
2023-05-16;"8826";B;YTD;-0.007750476199112066
