"Run Fondo";"fecha";"nombre_fondo";"nemotecnico_instrumento";"rut_emisor";"digito_verificador_emisor";"codigo_pais_emisor";"tipo_instrumento";"fecha_de_vencimiento";"situacion_del_instrumento";"clasificacion_riesgo";"codigo_grupo_empresarial";"cantidad_de_unidades";"tipo_de_unidades";"tir";"valora_par";"valor_relevante";"codigo_valorizacion";"base_tasa";"tipo_de_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_activo_emisor";"porcentaje_activo_fondo"
"8911";2023-01-31;BANKING EQUILIBRIO;BCSMU-AL;"76012676";"4";CL;BE;2024-11-30;1;A;"197";2000;UF;5.56;;;1;365;RC;46213;$$;CL;0.000;0.002;0.035
"8911";2023-01-31;BANKING EQUILIBRIO;BSECZ50619;"97053000";"2";CL;BB;2025-06-01;1;AA;"35";200000000;$$;7.22;;;1;365;NC;185928;$$;CL;0.000;0.002;0.139
"8911";2023-01-31;BANKING EQUILIBRIO;BCORCA0914;"97023000";"9";CL;BB;2024-09-01;1;AA;"76";230000000;$$;8.35;;;1;365;NC;224064;$$;CL;0.000;0.001;0.168
"8911";2023-01-31;BANKING EQUILIBRIO;BBNSAR0420;"97018000";"1";CL;BB;2025-04-09;1;AAA;"32";10000;UF;3.74;;;1;365;RC;333256;$$;CL;0.000;0.001;0.250
"8911";2023-01-31;BANKING EQUILIBRIO;BBCID21117;"97006000";"6";CL;BB;2025-11-01;1;AAA;"13";7000;UF;3.45;;;1;365;RC;239056;$$;CL;0.000;0.000;0.179
"8911";2023-01-31;BANKING EQUILIBRIO;BINDE-G;"7014";"9";CL;BE;2025-01-31;1;AA;"0";3500;UF;5.12;;;1;365;RC;112918;$$;CL;0.000;0.022;0.085
"8911";2023-01-31;BANKING EQUILIBRIO;BINTAC0620;"97011000";"3";CL;BB;2025-06-01;1;AA;"136";14000;UF;4.01;;;1;365;RC;462379;$$;CL;0.000;0.011;0.347
"8911";2023-01-31;BANKING EQUILIBRIO;BCNOCJ0820;"99500410";"0";CL;BB;2025-08-10;1;AA;"16";27000;UF;3.88;;;1;365;RC;897981;$$;CL;0.000;0.015;0.673
"8911";2023-01-31;BANKING EQUILIBRIO;BBCIO31220;"97006000";"6";CL;BB;2027-12-01;1;AAA;"13";500000000;$$;6.33;;;1;365;NC;435802;$$;CL;0.000;0.001;0.327
"8911";2023-01-31;BANKING EQUILIBRIO;BBTG-E0520;"76362099";"9";CL;BB;2025-05-01;1;AA;"44";7000;UF;5.02;;;1;365;RC;228804;$$;CL;0.000;0.009;0.172
"8911";2023-01-31;BANKING EQUILIBRIO;BPARC-X;"94627000";"8";CL;BE;2025-02-20;1;AA;"156";3000;UF;4.56;;;1;365;RC;98722;$$;CL;0.000;0.003;0.074
"8911";2023-01-31;BANKING EQUILIBRIO;BCMPC-M;"96596540";"8";CL;BE;2028-07-03;1;AA;"2";3000;UF;3.08;;;1;365;RC;101495;$$;CL;0.000;0.001;0.076
"8911";2023-01-31;BANKING EQUILIBRIO;BVIAS-B;"96814430";"8";CL;BE;2025-10-30;1;AA;"109";7000;UF;5.62;;;1;365;RC;200874;$$;CL;0.000;0.008;0.151
"8911";2023-01-31;BANKING EQUILIBRIO;BPARC-X;"94627000";"8";CL;BE;2025-02-20;1;AA;"156";2000;UF;4.56;;;1;365;RC;65815;$$;CL;0.000;0.002;0.049
"8911";2023-01-31;BANKING EQUILIBRIO;BTMOV-O;"76124890";"1";CL;BE;2025-12-01;1;AA;"43";500000000;$$;7.61;;;1;365;NC;452563;$$;CL;0.000;0.014;0.339
"8911";2023-01-31;BANKING EQUILIBRIO;BECOP-I;"90690000";"9";CL;BE;2026-09-15;1;AA;"1";10000;UF;3.53;;;1;365;RC;341494;$$;CL;0.000;0.002;0.256
"8911";2023-01-31;BANKING EQUILIBRIO;BCMPC-O;"96596540";"8";CL;BE;2029-06-01;1;AA;"2";1000;UF;3.02;;;1;365;RC;32745;$$;CL;0.000;0.000;0.025
"8911";2023-01-31;BANKING EQUILIBRIO;BCMPC-O;"96596540";"8";CL;BE;2029-06-01;1;AA;"2";4000;UF;3.02;;;1;365;RC;130978;$$;CL;0.000;0.001;0.098
"8911";2023-01-31;BANKING EQUILIBRIO;BESTS60317;"97030000";"7";CL;BB;2029-03-01;1;AAA;"21";15000;UF;2.78;;;1;365;RC;542290;$$;CL;0.000;0.001;0.407
"8911";2023-01-31;BANKING EQUILIBRIO;BPARC-X;"94627000";"8";CL;BE;2025-02-20;1;AA;"156";30000;UF;4.56;;;1;365;RC;987219;$$;CL;0.000;0.033;0.740
"8911";2023-01-31;BANKING EQUILIBRIO;BACEN-A1;"96945440";"8";CL;BE;2026-12-15;1;AA;"109";40000;UF;4.06;;;1;365;RC;655643;$$;CL;0.000;0.109;0.492
"8911";2023-01-31;BANKING EQUILIBRIO;BSPED-D;"91041000";"8";CL;BE;2025-06-01;1;AA;"3";3500;UF;4.22;;;1;365;RC;115051;$$;CL;0.000;0.026;0.086
"8911";2023-01-31;BANKING EQUILIBRIO;BSTDW50319;"97036000";K;CL;BB;2028-03-01;1;AAA;"14";10000;UF;2.83;;;1;365;RC;338756;$$;CL;0.000;0.001;0.254
"8911";2023-01-31;BANKING EQUILIBRIO;FNBNS-120723;"97018000";"1";CL;DPC;2023-07-12;1;N-1;"32";1100000000;$$;0.91;;;1;30;NL;1048316;$$;CL;0.000;0.003;0.786
"8911";2023-01-31;BANKING EQUILIBRIO;FNBCI-070723;"97006000";"6";CL;DPC;2023-07-07;1;N-1;"13";1000000000;$$;0.91;;;1;30;NL;954356;$$;CL;0.000;0.002;0.716
"8911";2023-01-31;BANKING EQUILIBRIO;FNSTD-070823;"97036000";K;CL;DPC;2023-08-07;1;N-1;"14";2500000000;$$;0.88;;;1;30;NL;2369156;$$;CL;0.000;0.004;1.777
"8911";2023-01-31;BANKING EQUILIBRIO;FNBCI-150923;"97006000";"6";CL;DPC;2023-09-15;1;N-1;"13";2000000000;$$;0.87;;;1;30;NL;1876938;$$;CL;0.000;0.003;1.408
"8911";2023-01-31;BANKING EQUILIBRIO;BBCIO11220;"97006000";"6";CL;BB;2025-12-01;1;AAA;"13";1500000000;$$;6.81;;;1;365;NC;1366191;$$;CL;0.000;0.002;1.025
"8911";2023-01-31;BANKING EQUILIBRIO;FNITA-021023;"97023000";"9";CL;DPC;2023-10-02;1;N-1;"76";1500000000;$$;0.84;;;1;30;NL;1404255;$$;CL;0.000;0.005;1.053
"8911";2023-01-31;BANKING EQUILIBRIO;FNSEC-220923;"97053000";"2";CL;DPC;2023-09-22;1;N-1;"35";1000000000;$$;0.85;;;1;30;NL;937905;$$;CL;0.000;0.011;0.703
"8911";2023-01-31;BANKING EQUILIBRIO;BAVNO-B;"96992030";"1";CL;BE;2028-12-15;1;A;"113";7150;UF;4.51;;;1;365;RC;208771;$$;CL;0.000;0.058;0.157
"8911";2023-01-31;BANKING EQUILIBRIO;BFORU-CD;"96678790";"2";CL;BE;2026-03-15;1;AA;"0";250000000;$$;8.05;;;1;365;NC;264502;$$;CL;0.000;0.016;0.198
"8911";2023-01-31;BANKING EQUILIBRIO;BFALA-AE;"90749000";"9";CL;BE;2029-04-01;1;AA;"73";10000;UF;3.17;;;1;365;RC;359154;$$;CL;0.000;0.002;0.269
"8911";2023-01-31;BANKING EQUILIBRIO;BCHIBM0815;"97004000";"5";CL;BB;2027-02-01;1;AAA;"3";20000;UF;3.09;;;1;365;RC;710892;$$;CL;0.000;0.002;0.533
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC010223;"97029000";"1";CL;PDBC;2023-02-01;1;NA;"0";10000000;$$;0.91;;;1;30;NL;9997;$$;CL;0.000;0.000;0.007
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC010223;"97029000";"1";CL;PDBC;2023-02-01;1;NA;"0";120000000;$$;0.91;;;1;30;NL;119964;$$;CL;0.000;0.001;0.090
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC090223;"97029000";"1";CL;PDBC;2023-02-09;1;NA;"0";200000000;$$;0.92;;;1;30;NL;199448;$$;CL;0.000;0.001;0.150
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC010223;"97029000";"1";CL;PDBC;2023-02-01;1;NA;"0";680000000;$$;0.91;;;1;30;NL;679795;$$;CL;0.000;0.005;0.510
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC090223;"97029000";"1";CL;PDBC;2023-02-09;1;NA;"0";3270000000;$$;0.92;;;1;30;NL;3260975;$$;CL;0.000;0.022;2.446
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC090223;"97029000";"1";CL;PDBC;2023-02-09;1;NA;"0";1380000000;$$;0.92;;;1;30;NL;1376191;$$;CL;0.000;0.009;1.032
"8911";2023-01-31;BANKING EQUILIBRIO;BNPDBC080223;"97029000";"1";CL;PDBC;2023-02-08;1;NA;"0";140000000;$$;0.92;;;1;30;NL;139657;$$;CL;0.000;0.001;0.105
"8992";2023-01-31;G. MODERADO;BNPDBC020223;"97029000";"1";CL;PDBC;2023-02-02;1;NA;"0";50000000;$$;0.91;;;1;30;NA;49970;$$;CL;0.000;0.000;0.108
"8992";2023-01-31;G. MODERADO;BNPDBC030223;"97029000";"1";CL;PDBC;2023-02-03;1;NA;"0";20000000;$$;0.92;;;1;30;NA;19982;$$;CL;0.000;0.000;0.043
"8992";2023-01-31;G. MODERADO;BNPDBC070223;"97029000";"1";CL;PDBC;2023-02-07;1;NA;"0";150000000;$$;0.93;;;1;30;NA;149674;$$;CL;0.000;0.000;0.324
"8992";2023-01-31;G. MODERADO;BNPDBC100223;"97029000";"1";CL;PDBC;2023-02-10;1;NA;"0";100000000;$$;0.92;;;1;30;NA;99696;$$;CL;0.000;0.000;0.216
"8992";2023-01-31;G. MODERADO;BNTRA-H;"76555400";"4";CL;BE;2031-08-01;1;AA;"187";7000;UF;2.98;;;1;365;NC;285803;$$;CL;0.000;0.012;0.618
"8992";2023-01-31;G. MODERADO;BNTRA-M;"76555400";"4";CL;BE;2032-06-15;1;AA;"187";10000;UF;2.92;;;1;365;NC;386679;$$;CL;0.000;0.016;0.837
"8992";2023-01-31;G. MODERADO;CFIITABRAT;"10328";"4";CL;CFI;;1;NA;"0";120776601;CU;;;886.47;3;0;NA;1070648;CU;CL;0.000;0.000;2.312
"8992";2023-01-31;G. MODERADO;CFMESGIPSA;"10068";"4";CL;CFM;;1;NA;"0";815000;CU;;;857.82;3;0;NA;699123;CU;CL;31067.000;31.065;1.513
"8992";2023-01-31;G. MODERADO;CFMITAAUIT;"10243";"1";CL;CFM;;1;NA;"0";199019866;CU;;;1106.75;3;0;NA;2202652;CU;CL;0.000;0.000;4.766
"8992";2023-01-31;G. MODERADO;CFMITADCIT;"9248";"7";CL;CFM;;1;NA;"0";101309179;CU;;;1484.93;3;0;NA;1504370;CU;CL;3155.000;3.114;3.255
"8992";2023-01-31;G. MODERADO;CFMITAESIT;"9987";"2";CL;CFM;;1;NA;"0";330600;CU;;;704.05;3;0;NA;232759;CU;CL;12217.000;6.896;0.504
"8992";2023-01-31;G. MODERADO;CFMITAGLIT;"9988";"0";CL;CFM;;1;NA;"0";997560;CU;;;928.60;3;0;NA;926334;CU;CL;23609.000;21.950;2.004
"8992";2023-01-31;G. MODERADO;CFMITALCIT;"8254";"6";CL;CFM;;1;NA;"0";293497;CU;;;891777.62;3;0;NA;2617341;CU;CL;691.000;6.895;5.663
"8992";2023-01-31;G. MODERADO;CFMITANEIT;"8305";"4";CL;CFM;;1;NA;"0";21490298;CU;;;1087.90;3;0;NA;233793;CU;CL;2397.000;2.390;0.506
"8992";2023-01-31;G. MODERADO;CFMITANEIT;"8305";"4";CL;CFM;;1;NA;"0";603522;CU;;;1087.90;3;0;NA;6566;CU;CL;0.000;0.000;0.014
"8992";2023-01-31;G. MODERADO;CFMITATEIT;"9936";"8";CL;CFM;;1;NA;"0";120584524;CU;;;1632.74;3;0;NA;1968832;CU;CL;53991.000;49.979;4.260
"8992";2023-01-31;G. MODERADO;CFMITATEIT;"9936";"8";CL;CFM;;1;NA;"0";2525974;CU;;;1632.74;3;0;NA;41243;CU;CL;;0.000;0.089
"8992";2023-01-31;G. MODERADO;CFMITAVAIT;"8352";"6";CL;CFM;;1;NA;"0";60028;CU;;;1388.15;3;0;NA;833;CU;CL;;0.001;0.002
"9006";2023-01-31;GESTION ACTIVA;SONDA;"83628100";"4";CL;ACC;;1;N-2;"138";86095;CA;;;395.10;3;0;NA;34016;$$;CL;;0.000;0.229
"9006";2023-01-31;GESTION ACTIVA;SQM-B;"93007000";"9";CL;ACC;;1;N-3;"24";2220;CA;;;77446.00;3;0;NA;171930;$$;CL;;0.000;1.157
"9006";2023-01-31;GESTION ACTIVA;UBICS70120;"97080000";K;CL;BU;2035-01-01;1;AA;"2";10000;UF;3.13;;;1;360;RC;316732;$$;CL;0.000;0.000;2.131
"9006";2023-01-31;GESTION ACTIVA;RIPLEY;"99579730";"5";CL;ACC;;1;N-2;"33";299413;CA;;;165.84;3;0;NA;49655;$$;CL;;0.000;0.334
"9006";2023-01-31;GESTION ACTIVA;ANDINA-B;"91144000";"8";CL;ACC;;1;N-2;"0";23930;CA;;;1975.00;3;0;NA;47262;$$;CL;;0.000;0.318
"9006";2023-01-31;GESTION ACTIVA;BAARA-B;"76215637";"7";CL;BE;2034-04-01;1;AA;"153";1000;UF;3.35;;;1;360;RC;37113;$$;CL;0.000;0.000;0.250
"9006";2023-01-31;GESTION ACTIVA;BAGRS-D;"76129263";"3";CL;BE;2032-09-01;1;AA;"196";2000;UF;3.26;;;1;360;RC;66635;$$;CL;0.000;0.000;0.448
"9006";2023-01-31;GESTION ACTIVA;BARAU-F;"93458000";"1";CL;BE;2029-10-30;1;AA;"1";2000;UF;3.74;;;1;360;RC;46108;$$;CL;0.000;0.000;0.310
"9006";2023-01-31;GESTION ACTIVA;BARAU-P;"93458000";"1";CL;BE;2032-11-15;1;AA;"1";5000;UF;3.29;;;1;360;RC;166727;$$;CL;0.000;0.000;1.122
"9006";2023-01-31;GESTION ACTIVA;BARAU-S;"93458000";"1";CL;BE;2026-11-15;1;AA;"1";1000;UF;3.48;;;1;360;RC;34137;$$;CL;0.000;0.000;0.230
"9006";2023-01-31;GESTION ACTIVA;BBBVI30417;"97018000";"1";CL;BB;2023-10-09;1;AAA;"32";1000;UF;6.26;;;1;360;RC;34703;$$;CL;0.000;0.000;0.233
"9006";2023-01-31;GESTION ACTIVA;BBBVK70714;"97018000";"1";CL;BB;2024-07-01;1;AAA;"32";2000;UF;4.51;;;1;360;RC;69829;$$;CL;0.000;0.000;0.470
"9006";2023-01-31;GESTION ACTIVA;BBCIC20717;"97006000";"6";CL;BB;2023-07-01;1;AAA;"13";5000;UF;5.78;;;1;360;RC;174104;$$;CL;0.000;0.000;1.171
"9006";2023-01-31;GESTION ACTIVA;BBCIN41220;"97006000";"6";CL;BB;2030-12-01;1;AAA;"13";5000;UF;2.73;;;1;360;RC;161812;$$;CL;0.000;0.000;1.089
"9006";2023-01-31;GESTION ACTIVA;BBCIO11220;"97006000";"6";CL;BB;2025-12-01;1;AAA;"13";100000000;$$;6.81;;;1;360;NC;91079;$$;CL;0.000;0.000;0.613
"9006";2023-01-31;GESTION ACTIVA;BBIC730218;"97080000";K;CL;BB;2024-02-01;1;AA;"2";5000;UF;5.03;;;1;360;RC;173126;$$;CL;0.000;0.000;1.165
"9006";2023-01-31;GESTION ACTIVA;BCAJ-U0517;"81826800";"9";CL;BE;2024-05-05;1;AA;"136";1000;UF;7.08;;;1;360;RC;17136;$$;CL;0.000;0.000;0.115
"9006";2023-01-31;GESTION ACTIVA;BCCA-F0919;"70016160";"9";CL;BE;2024-03-27;1;BBB;"147";50753443;$$;23.31;;;1;360;NC;39596;$$;CL;0.000;0.000;0.266
"9006";2023-01-31;GESTION ACTIVA;BCHIBS0815;"97004000";"5";CL;BB;2029-02-01;1;AAA;"3";10000;UF;2.82;;;1;360;RC;361540;$$;CL;0.000;0.000;2.433
"9006";2023-01-31;GESTION ACTIVA;BCHIUV1211;"97004000";"5";CL;BB;2024-06-01;1;AAA;"3";5000;UF;4.63;;;1;360;RC;174938;$$;CL;0.000;0.000;1.177
"9006";2023-01-31;GESTION ACTIVA;BCI;"97006000";"6";CL;ACC;;1;N-1;"13";1980;CA;;;24000.00;3;0;NA;47520;$$;CL;;0.000;0.320
"9006";2023-01-31;GESTION ACTIVA;BCMPC-O;"96596540";"8";CL;BE;2029-06-01;1;AA;"2";4000;UF;3.02;;;1;360;RC;130978;$$;CL;0.000;0.000;0.881
"9006";2023-01-31;GESTION ACTIVA;BCSSA-A;"76433310";"1";CL;BE;2029-04-25;1;AA;"199";5000;UF;3.06;;;1;360;RC;165930;$$;CL;0.000;0.000;1.116
"9006";2023-01-31;GESTION ACTIVA;BCSSA-C;"76433310";"1";CL;BE;2029-03-01;1;AA;"199";10000;UF;3.10;;;1;360;RC;306559;$$;CL;0.000;0.000;2.063
"9006";2023-01-31;GESTION ACTIVA;BECOP-G;"90690000";"9";CL;BE;2024-10-15;1;AA;"1";1000;UF;4.66;;;1;360;RC;34463;$$;CL;0.000;0.000;0.232
"9006";2023-01-31;GESTION ACTIVA;BECOP-Z;"90690000";"9";CL;BE;2043-04-01;1;AA;"1";5000;UF;2.83;;;1;360;RC;192493;$$;CL;0.000;0.000;1.295
"9006";2023-01-31;GESTION ACTIVA;BENAP-G;"92604000";"6";CL;BE;2025-09-01;1;AAA;"21";4000;UF;3.92;;;1;360;RC;128005;$$;CL;0.000;0.000;0.861
"9006";2023-01-31;GESTION ACTIVA;BESTN10814;"97030000";"7";CL;BB;2024-08-01;1;AAA;"21";1000;UF;4.44;;;1;360;RC;35095;$$;CL;0.000;0.000;0.236
"9006";2023-01-31;GESTION ACTIVA;BESTT30617;"97030000";"7";CL;BB;2024-06-01;1;AAA;"21";7500;UF;4.50;;;1;360;RC;260576;$$;CL;0.000;0.000;1.753
"9006";2023-01-31;GESTION ACTIVA;BESTX20518;"97030000";"7";CL;BB;2023-11-01;1;AAA;"21";2000;UF;5.44;;;1;360;RC;69737;$$;CL;0.000;0.000;0.469
"9006";2023-01-31;GESTION ACTIVA;BFALA-J;"90749000";"9";CL;BE;2033-04-01;1;AA;"73";3000;UF;3.20;;;1;360;RC;111995;$$;CL;0.000;0.000;0.754
"9006";2023-01-31;GESTION ACTIVA;BFALA-Z;"90749000";"9";CL;BE;2027-04-15;1;AA;"73";5000;UF;4.19;;;1;360;RC;166498;$$;CL;0.000;0.000;1.120
"9006";2023-01-31;GESTION ACTIVA;BFARR-A;"9069";"7";CL;BE;2024-08-25;1;A;"0";1000;UF;6.42;;;1;360;RC;32142;$$;CL;0.000;0.000;0.216
"9006";2023-01-31;GESTION ACTIVA;BFORU-BL;"96678790";"2";CL;BE;2023-05-15;1;AA;"0";1000;UF;7.07;;;1;360;RC;34934;$$;CL;0.000;0.000;0.235
"9006";2023-01-31;GESTION ACTIVA;BHER-T0519;"70016330";K;CL;BE;2025-05-20;1;A;"0";50000000;$$;10.30;;;1;360;NC;29599;$$;CL;0.000;0.000;0.199
"9006";2023-01-31;GESTION ACTIVA;BLIPI-G;"96928510";K;CL;BE;2044-11-05;1;AA;"0";5000;UF;3.07;;;1;360;RC;172795;$$;CL;0.000;0.000;1.163
"9006";2023-01-31;GESTION ACTIVA;BMETR-I;"61219000";"3";CL;BE;2029-07-15;1;AA;"21";1000;UF;3.39;;;1;360;RC;21746;$$;CL;0.000;0.000;0.146
"9006";2023-01-31;GESTION ACTIVA;BPARC-X;"94627000";"8";CL;BE;2025-02-20;1;AA;"156";5000;UF;4.56;;;1;360;RC;164536;$$;CL;0.000;0.000;1.107
"9006";2023-01-31;GESTION ACTIVA;BPLZA-S;"76017019";"4";CL;BE;2029-12-01;1;AA;"73";5000;UF;2.92;;;1;360;RC;163836;$$;CL;0.000;0.000;1.102
"9006";2023-01-31;GESTION ACTIVA;BQUIN-F;"91705000";"7";CL;BE;2032-06-01;1;AA;"3";3000;UF;3.31;;;1;360;RC;100913;$$;CL;0.000;0.000;0.679
"9006";2023-01-31;GESTION ACTIVA;BQUIN-R;"91705000";"7";CL;BE;2039-06-01;1;AA;"3";2000;UF;2.98;;;1;360;RC;73427;$$;CL;0.000;0.000;0.494
"9006";2023-01-31;GESTION ACTIVA;AGUAS-A;"61808000";"5";CL;ACC;;1;N-1;"85";212114;CA;;;190.78;3;0;NA;40467;$$;CL;;0.000;0.272
"9006";2023-01-31;GESTION ACTIVA;BQUIN-V;"91705000";"7";CL;BE;2025-06-01;1;AA;"3";1000;UF;5.42;;;1;360;RC;20475;$$;CL;0.000;0.000;0.138
"9006";2023-01-31;GESTION ACTIVA;BSANTANDER;"97036000";K;CL;ACC;;1;N-1;"14";157067;CA;;;33.47;3;0;NA;5257;$$;CL;;0.000;0.035
"9006";2023-01-31;GESTION ACTIVA;BSOND-H;"83628100";"4";CL;BE;2029-07-01;1;AA;"138";2000;UF;3.52;;;1;360;RC;62635;$$;CL;0.000;0.000;0.421
"9006";2023-01-31;GESTION ACTIVA;BSPED-D;"91041000";"8";CL;BE;2025-06-01;1;AA;"3";4000;UF;4.22;;;1;360;RC;131486;$$;CL;0.000;0.000;0.885
"9006";2023-01-31;GESTION ACTIVA;BSTD080216;"97036000";K;CL;BB;2023-08-01;1;AAA;"14";4000;UF;6.15;;;1;360;RC;140557;$$;CL;0.000;0.000;0.946
"9006";2023-01-31;GESTION ACTIVA;BTANN-W;"96667560";"8";CL;BE;2036-08-01;1;AA;"119";2000;UF;4.05;;;1;360;RC;70691;$$;CL;0.000;0.000;0.476
"9006";2023-01-31;GESTION ACTIVA;BTP0470930;"60805000";"0";CL;BTP;2030-09-01;1;NA;"0";400000000;$$;5.54;;;1;360;NC;389028;$$;CL;0.000;0.000;2.618
"9006";2023-01-31;GESTION ACTIVA;BTP0500335;"60805000";"0";CL;BTP;2035-03-01;1;NA;"0";150000000;$$;5.54;;;1;360;NC;146932;$$;CL;0.000;0.000;0.989
"9006";2023-01-31;GESTION ACTIVA;BTP0600143;"60805000";"0";CL;BTP;2043-01-01;1;NA;"0";370000000;$$;5.53;;;1;360;NC;396015;$$;CL;0.000;0.000;2.665
"9006";2023-01-31;GESTION ACTIVA;BTU0000325;"60805000";"0";CL;BTU;2025-03-01;1;NA;"0";4000;UF;2.94;;;1;360;RC;132899;$$;CL;0.000;0.000;0.894
"9006";2023-01-31;GESTION ACTIVA;BTU0200335;"60805000";"0";CL;BTU;2035-03-01;1;NA;"0";9000;UF;1.93;;;1;360;RC;322909;$$;CL;0.000;0.000;2.173
"9006";2023-01-31;GESTION ACTIVA;BTU0210750;"60805000";"0";CL;BTU;2050-07-15;1;NA;"0";14000;UF;1.91;;;1;360;RC;515321;$$;CL;0.000;0.000;3.467
"9006";2023-01-31;GESTION ACTIVA;BTU0300144;"60805000";"0";CL;BTU;2044-01-01;1;NA;"0";6000;UF;1.91;;;1;360;RC;252160;$$;CL;0.000;0.000;1.697
"9006";2023-01-31;GESTION ACTIVA;BWATT-I;"84356800";"9";CL;BE;2031-04-01;1;A;"58";2000;UF;3.47;;;1;360;RC;62430;$$;CL;0.000;0.000;0.420
"9006";2023-01-31;GESTION ACTIVA;CAP;"91297000";"0";CL;ACC;;1;N-2;"12";2692;CA;;;7350.00;3;0;NA;19786;$$;CL;;0.000;0.133
"9006";2023-01-31;GESTION ACTIVA;CCU;"90413000";"1";CL;ACC;;1;N-1;"3";1832;CA;;;6115.00;3;0;NA;11203;$$;CL;;0.000;0.075
"9006";2023-01-31;GESTION ACTIVA;CENCOSHOPP;"76433310";"1";CL;ACC;;1;NA;"199";16759;CA;;;1199.70;3;0;NA;20106;$$;CL;;0.000;0.135
"9006";2023-01-31;GESTION ACTIVA;CENCOSUD;"93834000";"5";CL;ACC;;1;N-1;"199";65424;CA;;;1430.00;3;0;NA;93556;$$;CL;;0.000;0.629
"9006";2023-01-31;GESTION ACTIVA;CFINRENTAS;"7014";"9";CL;CFI;;1;N-1;"0";104590;$$;;;1365.00;3;0;NA;142765;$$;CL;0.000;0.000;0.961
"9006";2023-01-31;GESTION ACTIVA;CHILE;"97004000";"5";CL;ACC;;1;N-1;"3";1300221;CA;;;87.00;3;0;NA;113119;$$;CL;;0.000;0.761
"9006";2023-01-31;GESTION ACTIVA;CMPC;"90222000";"3";CL;ACC;;1;N-1;"2";32606;CA;;;1369.00;3;0;NA;44638;$$;CL;;0.000;0.300
"9006";2023-01-31;GESTION ACTIVA;COLBUN;"96505760";"9";CL;ACC;;1;N-1;"2";253921;CA;;;92.65;3;0;NA;23526;$$;CL;;0.000;0.158
"9006";2023-01-31;GESTION ACTIVA;CONCHATORO;"90227000";"0";CL;ACC;;1;N-2;"7";4928;CA;;;1017.00;3;0;NA;5012;$$;CL;;0.000;0.034
"9006";2023-01-31;GESTION ACTIVA;COPEC;"90690000";"9";CL;ACC;;1;N-1;"1";6011;CA;;;6005.00;3;0;NA;36096;$$;CL;;0.000;0.243
"9006";2023-01-31;GESTION ACTIVA;COR21D0106;"97023000";"9";CL;LH;2031-01-01;1;AA;"76";160;UF;3.89;;;1;360;RC;2643;$$;CL;0.000;0.000;0.018
"9006";2023-01-31;GESTION ACTIVA;ECL;"88006900";"4";CL;ACC;;1;N-2;"85";23556;CA;;;507.01;3;0;NA;11943;$$;CL;;0.000;0.080
"9006";2023-01-31;GESTION ACTIVA;ENELAM;"94271000";"3";CL;ACC;;1;N-2;"15";79030;CA;;;105.40;3;0;NA;8330;$$;CL;;0.000;0.056
"9006";2023-01-31;GESTION ACTIVA;ENELCHILE;"76536353";"5";CL;ACC;;1;N-2;"15";2293114;CA;;;37.59;3;0;NA;86198;$$;CL;;0.000;0.580
"9006";2023-01-31;GESTION ACTIVA;ENTEL;"92580000";"7";CL;ACC;;1;N-1;"27";3796;CA;;;3055.00;3;0;NA;11597;$$;CL;;0.000;0.078
"9006";2023-01-31;GESTION ACTIVA;FALABELLA;"90749000";"9";CL;ACC;;1;N-1;"73";17345;CA;;;1850.00;3;0;NA;32088;$$;CL;;0.000;0.216
"9006";2023-01-31;GESTION ACTIVA;FNSTD-020323;"97036000";K;CL;DPC;2023-03-02;1;N-1;"14";62600000;$$;0.94;;;1;30;NL;62017;$$;CL;0.000;0.000;0.417
"9006";2023-01-31;GESTION ACTIVA;FNSTD-130323;"97036000";K;CL;DPC;2023-03-13;1;N-1;"14";100000000;$$;0.95;;;1;30;NL;98723;$$;CL;0.000;0.000;0.664
"9006";2023-01-31;GESTION ACTIVA;HITES;"96947020";"9";CL;ACC;;1;N-3;"0";194411;CA;;;97.93;3;0;NA;19039;$$;CL;;0.000;0.128
"9006";2023-01-31;GESTION ACTIVA;IAM;"77274820";"5";CL;ACC;;1;N-2;"85";21040;CA;;;469.41;3;0;NA;9876;$$;CL;;0.000;0.066
"9006";2023-01-31;GESTION ACTIVA;ILC;"94139000";"5";CL;ACC;;1;N-2;"136";538;CA;;;3600.00;3;0;NA;1937;$$;CL;;0.000;0.013
"9006";2023-01-31;GESTION ACTIVA;ITAUCORP;"97023000";"9";CL;ACC;;1;N-1;"76";11113569;CA;;;1.81;3;0;NA;20116;$$;CL;;0.000;0.135
"9006";2023-01-31;GESTION ACTIVA;MALLPLAZA;"76017019";"4";CL;ACC;;1;NA;"73";11330;CA;;;1078.80;3;0;NA;12223;$$;CL;;0.000;0.082
"9006";2023-01-31;GESTION ACTIVA;ORO BLANCO;"96532830";"0";CL;ACC;;1;NA;"24";1344191;CA;;;8.04;3;0;NA;10807;$$;CL;;0.000;0.073
